2715536.SAMN14299272__specI_v4_29787.fasta,p__Actinomycetota,c__Actinomycetes,o__Jiangellales,f__Jiangellaceae,g__Phytoactinopolyspora,s__Phytoactinopolyspora-limicola
2716227.SAMN14330459__specI_v4_29215.fasta,p__Actinomycetota,c__Actinomycetes,o__Micrococcales,f__Dermatophilaceae,g__Gephyromycinifex,s__Gephyromycinifex-aptenodytis
2717318.SAMN14371142__specI_v4_06803.fasta,p__Actinomycetota,c__Actinomycetes,o__Micrococcales,f__Micrococcaceae,g__Paenarthrobacter,s__Paenarthrobacter-sp.
2717324.SAMN14378433__specI_v4_10948.fasta,p__Actinomycetota,c__Actinomycetes,o__Kitasatosporales,f__Streptomycetaceae,g__Streptomyces,s__Streptomyces-liangshanensis
2720606.SAMN14445373__specI_v4_29326.fasta,p__Actinomycetota,c__Actinomycetes,o__Kitasatosporales,f__Streptomycetaceae,g__Streptomyces,s__Streptomyces-spiramenti
272161.SAMN17673494__specI_v4_22548.fasta,p__Actinomycetota,c__Actinomycetes,o__Micrococcales,f__Micrococcaceae,g__Arthrobacter,s__Arthrobacter-stackebrandtii
2722752.SAMN14483345__specI_v4_17540.fasta,p__Actinomycetota,c__Acidimicrobiia,o__Acidimicrobiales,f__Iamiaceae,g__Iamia,s__Iamia-sp.
2722820.SAMN14484698__specI_v4_10505.fasta,p__Actinomycetota,c__Actinomycetes,o__Actinomycetales,f__Actinomycetaceae,g__Actinomyces,s__Actinomyces-faecalis
2724524.SAMN14542785__specI_v4_29204.fasta,p__Actinomycetota,c__Actinomycetes,o__Pseudonocardiales,f__Pseudonocardiaceae,g__Amycolatopsis,s__Amycolatopsis-acididurans
2724939.SAMN14542782__specI_v4_28402.fasta,p__Actinomycetota,c__Actinomycetes,o__Pseudonocardiales,f__Pseudonocardiaceae,g__Pseudonocardia,s__Pseudonocardia-acidicola
2724944.SAMN14531990__specI_v4_29171.fasta,p__Actinomycetota,c__Actinomycetes,o__Micrococcales,f__Micrococcaceae,g__Arthrobacter,s__Arthrobacter-mobilis
2725283.SAMN14667391__specI_v4_28360.fasta,p__Actinomycetota,c__Actinomycetes,o__Mycobacteriales,f__Gordoniaceae,g__Gordonia,s__Gordonia-asplenii
2728912.SAMN14819169__specI_v4_26443.fasta,p__Actinomycetota,c__Actinomycetes,o__Micrococcales,f__Dermatophilaceae,g__unclassified-Dermatophilaceae-genus,s__Dermatophilaceae-bacterium
2729175.SAMN14593733__specI_v4_28374.fasta,p__Actinomycetota,c__Actinomycetes,o__Micrococcales,f__Cellulomonadaceae,g__Cellulomonas,s__Cellulomonas-taurus
272918.SAMN05421635__specI_v4_37976.fasta,p__Actinomycetota,c__Actinomycetes,o__Micrococcales,f__Micrococcaceae,g__Nesterenkonia,s__Nesterenkonia-sandarakina
272919.SAMN15741852__specI_v4_25687.fasta,p__Actinomycetota,c__Actinomycetes,o__Micrococcales,f__Micrococcaceae,g__Nesterenkonia,s__Nesterenkonia-lutea
2729387.SAMN14667480__specI_v4_28361.fasta,p__Actinomycetota,c__Actinomycetes,o__Pseudonocardiales,f__Pseudonocardiaceae,g__Actinomycetospora,s__Actinomycetospora-sp.
2729626.SAMN14675817__specI_v4_28310.fasta,p__Actinomycetota,c__Actinomycetes,o__Micrococcales,f__Microbacteriaceae,g__Planctomonas,s__Planctomonas-sp.
2730852.SAMN14676940__specI_v4_27904.fasta,p__Actinomycetota,c__Actinomycetes,o__Streptosporangiales,f__Streptosporangiaceae,g__Nonomuraea,s__Nonomuraea-antri
2732252.SAMN17241982__specI_v4_22022.fasta,p__Actinomycetota,c__Thermoleophilia,o__Thermoleophilales,f__Thermoleophilaceae,g__unclassified-Thermoleophilaceae-genus,s__Thermoleophilaceae-bacterium
2732864.SAMN14828661__specI_v4_16981.fasta,p__Actinomycetota,c__Actinomycetes,o__Geodermatophilales,f__Geodermatophilaceae,g__Modestobacter,s__Modestobacter-italicus
2733571.SAMN14835613__specI_v4_04338.fasta,p__Actinomycetota,c__Actinomycetes,o__Actinomycetales,f__Actinomycetaceae,g__Trueperella,s__Trueperella-pecoris
2733572.SAMN14839391__specI_v4_28205.fasta,p__Actinomycetota,c__Actinomycetes,o__Micrococcales,f__Promicromonosporaceae,g__Isoptericola,s__Isoptericola-sediminis
2733863.SAMD00228013__specI_v4_19154.fasta,p__Actinomycetota,c__Actinomycetes,o__Micromonosporales,f__Micromonosporaceae,g__Catellatospora,s__Catellatospora-sp.
2736302.SAMN14916383__specI_v4_05532.fasta,p__Actinomycetota,c__Actinomycetes,o__Kitasatosporales,f__Streptomycetaceae,g__Streptomyces,s__Streptomyces-brasiliscabiei
2736640.SAMN14923072__specI_v4_02767.fasta,p__Actinomycetota,c__Actinomycetes,o__Pseudonocardiales,f__Pseudonocardiaceae,g__Pseudonocardia,s__Pseudonocardia-broussonetiae
2736758.SAMN14938338__specI_v4_10401.fasta,p__Actinomycetota,c__Actinomycetes,o__Propionibacteriales,f__Nocardioidaceae,g__Nocardioides,s__Nocardioides-campestrisoli
273676.SAMN10822440__specI_v4_35384.fasta,p__Actinomycetota,c__Actinomycetes,o__Propionibacteriales,f__Nocardioidaceae,g__Nocardioides,s__Nocardioides-oleivorans
2737536.SAMN16426083__specI_v4_23110.fasta,p__Actinomycetota,c__Actinomycetes,o__Propionibacteriales,f__Nocardioidaceae,g__Micropruina,s__Micropruina-sp.
2738134.SAMN14970433__specI_v4_26737.fasta,p__Actinomycetota,c__Actinomycetes,o__Streptosporangiales,f__Streptosporangiaceae,g__Planomonospora,s__Planomonospora-sp.
2738988.SAMN15005973__specI_v4_27909.fasta,p__Actinomycetota,c__Actinomycetes,o__Propionibacteriales,f__Nocardioidaceae,g__Aeromicrobium,s__Aeromicrobium-stalagmiti
2740537.SAMN16273761__specI_v4_17217.fasta,p__Actinomycetota,c__Rubrobacteria,o__Rubrobacterales,f__Rubrobacteraceae,g__unclassified-Rubrobacteraceae-genus,s__Rubrobacteraceae-bacterium
2740540.SAMN15052154__specI_v4_27304.fasta,p__Actinomycetota,c__Nitriliruptoria,o__Euzebyales,f__unclassified-Euzebyales-family,g__unclassified-Euzebyales-genus,s__Euzebyales-bacterium
2740542.SAMN15052066__specI_v4_27282.fasta,p__Actinomycetota,c__Nitriliruptoria,o__Euzebyales,f__Euzebyaceae,g__unclassified-Euzebyaceae-genus,s__Euzebyaceae-bacterium
2742202.SAMN15110872__specI_v4_31864.fasta,p__Actinomycetota,c__Actinomycetes,o__Mycobacteriales,f__Mycobacteriaceae,g__Hoyosella,s__Hoyosella-lacisalsi
2744574.SAMN14082087__specI_v4_06424.fasta,p__Actinomycetota,c__Actinomycetes,o__Actinomycetales,f__Actinomycetaceae,g__Actinomyces,s__Actinomyces-respiraculi
274587.SAMEA7846606__specI_v4_00724.fasta,p__Actinomycetota,c__Coriobacteriia,o__Coriobacteriales,f__Atopobiaceae,g__Atopobium,s__uncultured-Atopobium-sp.
2748620.SAMN13905859__specI_v4_17452.fasta,p__Actinomycetota,c__Actinomycetes,o__Catenulisporales,f__unclassified-Catenulisporales-family,g__unclassified-Catenulisporales-genus,s__Catenulisporales-bacterium
2749088.SAMN15407416__specI_v4_15412.fasta,p__Actinomycetota,c__Actinomycetes,o__Kitasatosporales,f__Streptomycetaceae,g__Streptomyces,s__Streptomyces-shenzhenensis
2749434.SAMN15407415__specI_v4_32044.fasta,p__Actinomycetota,c__Actinomycetes,o__Pseudonocardiales,f__Pseudonocardiaceae,g__Amycolatopsis,s__Amycolatopsis-pittospori
2750620.SAMN15187291__specI_v4_02988.fasta,p__Actinomycetota,c__Actinomycetes,o__Micrococcales,f__Microbacteriaceae,g__Chryseoglobus,s__Chryseoglobus-indicus
2751370.SAMN15456233__specI_v4_25790.fasta,p__Actinomycetota,c__Acidimicrobiia,o__Acidimicrobiales,f__Iamiaceae,g__Rhabdothermincola,s__Rhabdothermincola-sediminis
2752311.SAMN15507376__specI_v4_27532.fasta,p__Actinomycetota,c__Actinomycetes,o__Pseudonocardiales,f__Pseudonocardiaceae,g__Haloechinothrix,s__Haloechinothrix-aidingensis
2752516.SAMN15516980__specI_v4_10107.fasta,p__Actinomycetota,c__Actinomycetes,o__Kitasatosporales,f__Streptomycetaceae,g__Streptomyces,s__Streptomyces-griseicoloratus
2754045.SAMN15599671__specI_v4_07448.fasta,p__Actinomycetota,c__Actinomycetes,o__Propionibacteriales,f__Nocardioidaceae,g__Aeromicrobium,s__Aeromicrobium-phoceense
2755356.SAMN15567580__specI_v4_26890.fasta,p__Actinomycetota,c__Actinomycetes,o__Propionibacteriales,f__Nocardioidaceae,g__Nocardioides,s__Nocardioides-stalactiti
2755382.SAMN15566273__specI_v4_27229.fasta,p__Actinomycetota,c__Actinomycetes,o__Mycobacteriales,f__Nocardiaceae,g__Nocardia,s__Nocardia-huaxiensis
2756131.SAMN15586353__specI_v4_09802.fasta,p__Actinomycetota,c__Actinomycetes,o__Kitasatosporales,f__Streptomycetaceae,g__Streptomyces,s__Streptomyces-himalayensis
2758440.SAMN15636638__specI_v4_10286.fasta,p__Actinomycetota,c__Actinomycetes,o__Actinomycetales,f__Actinomycetaceae,g__Changpingibacter,s__Changpingibacter-yushuensis
2758573.SAMN15637001__specI_v4_06262.fasta,p__Actinomycetota,c__Actinomycetes,o__Actinomycetales,f__Actinomycetaceae,g__Flaviflexus,s__Flaviflexus-equikiangi
2758710.SAMN15594914__specI_v4_10285.fasta,p__Actinomycetota,c__Actinomycetes,o__Mycobacteriales,f__Gordoniaceae,g__Gordonia,s__Gordonia-jinghuaiqii
2759943.SAMN15689577__specI_v4_35907.fasta,p__Actinomycetota,c__Actinomycetes,o__Micrococcales,f__Microbacteriaceae,g__Protaetiibacter,s__Protaetiibacter-sp.
2759956.SAMN15694461__specI_v4_35154.fasta,p__Actinomycetota,c__Actinomycetes,o__Kitasatosporales,f__Streptomycetaceae,g__Streptomyces,s__Streptomyces-cupreus
2760083.SAMN15683358__specI_v4_11589.fasta,p__Actinomycetota,c__Actinomycetes,o__Mycobacteriales,f__unclassified-Mycobacteriales-family,g__Tomitella,s__Tomitella-gaofuii
2760089.SAMN15700816__specI_v4_10274.fasta,p__Actinomycetota,c__Actinomycetes,o__Propionibacteriales,f__Nocardioidaceae,g__Nocardioides,s__Nocardioides-dongkuii
2760308.SAMN15692465__specI_v4_06258.fasta,p__Actinomycetota,c__Actinomycetes,o__Propionibacteriales,f__Propionibacteriaceae,g__Propioniciclava,s__Propioniciclava-sp.
2760832.SAMN15701753__specI_v4_12179.fasta,p__Actinomycetota,c__Actinomycetes,o__Propionibacteriales,f__Nocardioidaceae,g__Nocardioides,s__Nocardioides-lijunqiniae
2761101.SAMN15745141__specI_v4_26688.fasta,p__Actinomycetota,c__Actinomycetes,o__Propionibacteriales,f__Nocardioidaceae,g__Nocardioides,s__Nocardioides-luti
2761535.SAMN15763239__specI_v4_33201.fasta,p__Actinomycetota,c__Actinomycetes,o__Pseudonocardiales,f__Pseudonocardiaceae,g__Pseudonocardia,s__Pseudonocardia-petroleophila
2762210.SAMN15803229__specI_v4_32485.fasta,p__Actinomycetota,c__Actinomycetes,o__Micrococcales,f__Cellulomonadaceae,g__Oerskovia,s__Oerskovia-douganii
2762224.SAMN15803244__specI_v4_25939.fasta,p__Actinomycetota,c__Actinomycetes,o__Micrococcales,f__Micrococcaceae,g__Arthrobacter,s__Arthrobacter-pullicola
2762225.SAMN15803245__specI_v4_25938.fasta,p__Actinomycetota,c__Actinomycetes,o__Micrococcales,f__Micrococcaceae,g__Arthrobacter,s__Arthrobacter-gallicola
2762242.SAMN15803263__specI_v4_04357.fasta,p__Actinomycetota,c__Actinomycetes,o__Micrococcales,f__Cellulomonadaceae,g__Cellulomonas,s__Cellulomonas-avistercoris
2763043.SAMN15805344__specI_v4_05537.fasta,p__Actinomycetota,c__Coriobacteriia,o__Eggerthellales,f__Eggerthellaceae,g__Eggerthella,s__Eggerthella-sp.
2763072.SAMN15803230__specI_v4_37433.fasta,p__Actinomycetota,c__Actinomycetes,o__Micrococcales,f__Bogoriellaceae,g__Georgenia,s__Oceanitalea-stevensii
2763540.SAMN15830197__specI_v4_09839.fasta,p__Actinomycetota,c__Actinomycetes,o__Actinomycetales,f__Actinomycetaceae,g__Actinomyces,s__Actinomyces-trachealis
2767826.SAMN15915671__specI_v4_29994.fasta,p__Actinomycetota,c__Actinomycetes,o__Kitasatosporales,f__Streptomycetaceae,g__Streptomyces,s__Streptomyces-polyasparticus
2768066.SAMN15930037__specI_v4_29789.fasta,p__Actinomycetota,c__Actinomycetes,o__Kitasatosporales,f__Streptomycetaceae,g__Streptomyces,s__Streptomyces-roseirectus
2768068.SAMN15929990__specI_v4_11425.fasta,p__Actinomycetota,c__Actinomycetes,o__Kitasatosporales,f__Streptomycetaceae,g__Streptomyces,s__Streptomyces-genisteinicus
2768069.SAMN15929880__specI_v4_30524.fasta,p__Actinomycetota,c__Actinomycetes,o__Kitasatosporales,f__Streptomycetaceae,g__Streptomyces,s__Streptomyces-xanthii
2770504.SAMEA7375118__specI_v4_07532.fasta,p__Actinomycetota,c__Actinomycetes,o__Micrococcales,f__Microbacteriaceae,g__Gulosibacter,s__Gulosibacter-hominis
2770551.SAMN16078858__specI_v4_06213.fasta,p__Actinomycetota,c__Actinomycetes,o__Micrococcales,f__Dermacoccaceae,g__Yimella,s__Yimella-sp.
2773426.SAMN16220129__NoSpeciesID.fasta,p__Actinomycetota,c__Actinomycetes,o__Propionibacteriales,f__Nocardioidaceae,g__Nocardioides,s__Nocardioides-malaquae
2773677.SAMN16229861__specI_v4_24949.fasta,p__Actinomycetota,c__Actinomycetes,o__Propionibacteriales,f__Propionibacteriaceae,g__Aestuariimicrobium,s__Aestuariimicrobium-ganziense
2774019.SAMN16229309__specI_v4_25760.fasta,p__Actinomycetota,c__Actinomycetes,o__Propionibacteriales,f__Nocardioidaceae,g__Nocardioides,s__Nocardioides-donggukensis
2775081.SAMN16245584__specI_v4_25740.fasta,p__Actinomycetota,c__Actinomycetes,o__Propionibacteriales,f__Propionibacteriaceae,g__Propioniciclava,s__Propioniciclava-soli
2775421.SAMN16268539__specI_v4_10773.fasta,p__Actinomycetota,c__Actinomycetes,o__Micrococcales,f__Jonesiaceae,g__Flavimobilis,s__Flavimobilis-rhizosphaerae
2775968.SAMN16088028__specI_v4_25741.fasta,p__Actinomycetota,c__Actinomycetes,o__Micrococcales,f__Dermatophilaceae,g__Agilicoccus,s__Agilicoccus-flavus
2776917.SAMN16295751__specI_v4_09981.fasta,p__Actinomycetota,c__Actinomycetes,o__Micrococcales,f__Promicromonosporaceae,g__Myceligenerans,s__Myceligenerans-sp.
2779357.SAMN16401888__specI_v4_16619.fasta,p__Actinomycetota,c__Coriobacteriia,o__Coriobacteriales,f__Atopobiaceae,g__Thermophilibacter,s__Thermophilibacter-gallinarum
2779519.SAMN16416438__specI_v4_24998.fasta,p__Actinomycetota,c__Coriobacteriia,o__Coriobacteriales,f__Atopobiaceae,g__Thermophilibacter,s__Thermophilibacter-immobilis
2779775.SAMN16435489__specI_v4_30666.fasta,p__Actinomycetota,c__Actinomycetes,o__Micrococcales,f__Ruaniaceae,g__Ruania,s__Ruania-alkalisoli
2780140.SAMN16393163__specI_v4_02640.fasta,p__Actinomycetota,c__Actinomycetes,o__Kitasatosporales,f__Streptomycetaceae,g__Streptomyces,s__Streptomyces-justiciae
2780383.SAMN16427344__specI_v4_23480.fasta,p__Actinomycetota,c__Actinomycetes,o__Pseudonocardiales,f__Pseudonocardiaceae,g__Umezawaea,s__Umezawaea-beigongshangensis
2780544.SAMN17103597__specI_v4_19533.fasta,p__Actinomycetota,c__Actinomycetes,o__Kitasatosporales,f__Streptomycetaceae,g__Streptomyces,s__Streptomyces-tardus
2781241.SAMN16483406__specI_v4_09568.fasta,p__Actinomycetota,c__Actinomycetes,o__Pseudonocardiales,f__Pseudonocardiaceae,g__Saccharopolyspora,s__Saccharopolyspora-sp.
2781962.SAMN17766441__specI_v4_19634.fasta,p__Actinomycetota,c__Actinomycetes,o__Micrococcales,f__Microbacteriaceae,g__Agromyces,s__Agromyces-archimandritae
2782539.SAMN16580279__specI_v4_22547.fasta,p__Actinomycetota,c__Actinomycetes,o__Micrococcales,f__Micrococcaceae,g__Arthrobacter,s__Arthrobacter-beigongshangensis
2784339.SAMN16632632__specI_v4_24971.fasta,p__Actinomycetota,c__Actinomycetes,o__Propionibacteriales,f__Nocardioidaceae,g__Nocardioides,s__Nocardioides-acrostichi
2784346.SAMN16632615__specI_v4_22075.fasta,p__Actinomycetota,c__Actinomycetes,o__Kitasatosporales,f__Streptomycetaceae,g__Actinacidiphila,s__Actinacidiphila-acididurans
2785915.SAMN16707682__specI_v4_23479.fasta,p__Actinomycetota,c__Actinomycetes,o__Micromonosporales,f__Micromonosporaceae,g__Pseudosporangium,s__Pseudosporangium-sp.
2785916.SAMN16707683__specI_v4_24633.fasta,p__Actinomycetota,c__Actinomycetes,o__Mycobacteriales,f__Nocardiaceae,g__Nocardia,s__Nocardia-bovistercoris
2789776.SAMN13189415__specI_v4_31101.fasta,p__Actinomycetota,c__Acidimicrobiia,o__Acidimicrobiales,f__Iamiaceae,g__Actinomarinicola,s__Actinomarinicola-tropica
2789879.SAMN16810907__specI_v4_25682.fasta,p__Actinomycetota,c__Actinomycetes,o__Micromonosporales,f__Micromonosporaceae,g__Plantactinospora,s__Plantactinospora-alkalitolerans
278992.SAMN03921868__specI_v4_09054.fasta,p__Actinomycetota,c__Actinomycetes,o__Kitasatosporales,f__Streptomycetaceae,g__Streptomyces,s__Streptomyces-ambofaciens
2792008.SAMN16811570__specI_v4_11703.fasta,p__Actinomycetota,c__Actinomycetes,o__Pseudonocardiales,f__Pseudonocardiaceae,g__Pseudonocardia,s__Pseudonocardia-abyssalis
2792083.SAMN16830298__specI_v4_24596.fasta,p__Actinomycetota,c__Actinomycetes,o__Micromonosporales,f__Micromonosporaceae,g__Actinoplanes,s__Actinoplanes-aureus
2795733.SAMN17057733__specI_v4_23475.fasta,p__Actinomycetota,c__Actinomycetes,o__Pseudonocardiales,f__Pseudonocardiaceae,g__Qaidamihabitans,s__Qaidamihabitans-albus
2795737.SAMN17081354__specI_v4_23688.fasta,p__Actinomycetota,c__Actinomycetes,o__Micrococcales,f__Sanguibacteraceae,g__Sanguibacter,s__Sanguibacter-suaedae
279574.SAMN12869711__specI_v4_34239.fasta,p__Actinomycetota,c__Actinomycetes,o__Micrococcales,f__Microbacteriaceae,g__Agromyces,s__Agromyces-lapidis
2796464.SAMN16949554__specI_v4_37478.fasta,p__Actinomycetota,c__Actinomycetes,o__Micromonosporales,f__Micromonosporaceae,g__Micromonospora,s__Micromonospora-veneta
2796465.SAMN16949555__specI_v4_16691.fasta,p__Actinomycetota,c__Actinomycetes,o__Kitasatosporales,f__Streptomycetaceae,g__Streptomyces,s__Streptomyces-adelaidensis
2796471.SAMN17083386__specI_v4_23433.fasta,p__Actinomycetota,c__Actinomycetes,o__Micrococcales,f__Microbacteriaceae,g__Leucobacter,s__Leucobacter-chromiisoli
2797636.SAMN17100608__specI_v4_03386.fasta,p__Actinomycetota,c__Actinomycetes,o__Kitasatosporales,f__Streptomycetaceae,g__Streptomyces,s__Streptomyces-liliifuscus
279828.SAMD00044342__specI_v4_40892.fasta,p__Actinomycetota,c__Actinomycetes,o__Micrococcales,f__Microbacteriaceae,g__Microcella,s__Microcella-alkaliphila
2798799.SAMN17103596__specI_v4_04157.fasta,p__Actinomycetota,c__Actinomycetes,o__Kitasatosporales,f__Streptomycetaceae,g__Streptomyces,s__Streptomyces-poriferorum
2799498.SAMN17150780__specI_v4_23467.fasta,p__Actinomycetota,c__Actinomycetes,o__Mycobacteriales,f__Nocardiaceae,g__Antrihabitans,s__Antrihabitans-sp.
2799499.SAMN17150779__specI_v4_23462.fasta,p__Actinomycetota,c__Actinomycetes,o__Mycobacteriales,f__Nocardiaceae,g__Antrihabitans,s__Antrihabitans-stalagmiti
2800127.SAMN17181288__specI_v4_23382.fasta,p__Actinomycetota,c__Actinomycetes,o__Pseudonocardiales,f__Pseudonocardiaceae,g__Prauserella,s__Prauserella-cavernicola
2800381.SAMN09508721__specI_v4_12779.fasta,p__Actinomycetota,c__Actinomycetes,o__Kitasatosporales,f__Streptomycetaceae,g__Streptomyces,s__Streptomyces-diacarni
2801337.SAMN17222296__specI_v4_35392.fasta,p__Actinomycetota,c__Actinomycetes,o__Propionibacteriales,f__Nocardioidaceae,g__Nocardioides,s__Nocardioides-baculatus
2802280.SAMN17267016__specI_v4_11498.fasta,p__Actinomycetota,c__Actinomycetes,o__Kitasatosporales,f__Streptomycetaceae,g__Streptomyces,s__Streptomyces-musisoli
2802282.SAMN17267018__specI_v4_22883.fasta,p__Actinomycetota,c__Actinomycetes,o__Mycobacteriales,f__Nocardiaceae,g__Nocardia,s__Nocardia-acididurans
280293.SAMN13895120__specI_v4_24935.fasta,p__Actinomycetota,c__Actinomycetes,o__Catenulisporales,f__Catenulisporaceae,g__Catenulispora,s__Catenulispora-rubra
2802976.SAMN17207862__specI_v4_26719.fasta,p__Actinomycetota,c__Actinomycetes,o__Micromonosporales,f__Micromonosporaceae,g__Actinoplanes,s__Actinoplanes-lichenicola
2803911.SAMN17377631__specI_v4_22087.fasta,p__Actinomycetota,c__Actinomycetes,o__Nakamurellales,f__Nakamurellaceae,g__Nakamurella,s__Nakamurella-leprariae
2806261.SAMN17600866__specI_v4_22194.fasta,p__Actinomycetota,c__Actinomycetes,o__Micrococcales,f__Intrasporangiaceae,g__Janibacter,s__Janibacter-endophyticus
2806554.SAMN17635486__specI_v4_19831.fasta,p__Actinomycetota,c__Actinomycetes,o__Streptosporangiales,f__Streptosporangiaceae,g__Microbispora,s__Microbispora-oryzae
2810368.SAMN17207866__specI_v4_22532.fasta,p__Actinomycetota,c__Actinomycetes,o__Micromonosporales,f__Micromonosporaceae,g__Actinoplanes,s__Actinoplanes-ovalisporus
281105.SAMN12024999__specI_v4_32437.fasta,p__Actinomycetota,c__Actinomycetes,o__Kitasatosporales,f__Streptomycetaceae,g__Kitasatospora,s__Kitasatospora-viridis
2811098.SAMN17832333__specI_v4_09393.fasta,p__Actinomycetota,c__Actinomycetes,o__Micrococcales,f__Micrococcaceae,g__Rothia,s__Rothia-sp.
2811108.SAMN17761733__specI_v4_22062.fasta,p__Actinomycetota,c__Actinomycetes,o__Glycomycetales,f__Glycomycetaceae,g__Natronoglycomyces,s__Natronoglycomyces-albus
2811111.SAMN17762604__specI_v4_22058.fasta,p__Actinomycetota,c__Actinomycetes,o__Micromonosporales,f__Micromonosporaceae,g__Natronosporangium,s__Natronosporangium-hydrolyticum
2812850.SAMEA8924568__specI_v4_39750.fasta,p__Actinomycetota,c__Actinomycetes,o__Micrococcales,f__Microbacteriaceae,g__Leucobacter,s__Leucobacter-soli
2812904.SAMN17934891__specI_v4_20216.fasta,p__Actinomycetota,c__Actinomycetes,o__Kitasatosporales,f__Streptomycetaceae,g__Streptomyces,s__Streptomyces-spirodelae
2814589.SAMN18043400__specI_v4_04979.fasta,p__Actinomycetota,c__Actinomycetes,o__Kitasatosporales,f__Streptomycetaceae,g__Streptomyces,s__Streptomyces-plumbidurans
2815214.SAMN17530815__specI_v4_20503.fasta,p__Actinomycetota,c__Actinomycetes,o__Micrococcales,f__Dermacoccaceae,g__Allobranchiibius,s__Allobranchiibius-sp.
2815722.SAMN18094840__specI_v4_18217.fasta,p__Actinomycetota,c__Actinomycetes,o__Mycobacteriales,f__Nocardiaceae,g__Nocardia,s__Nocardia-noduli
2816232.SAMN18118671__specI_v4_03134.fasta,p__Actinomycetota,c__Actinomycetes,o__Kitasatosporales,f__Streptomycetaceae,g__Streptomyces,s__Streptomyces-triculaminicus
2816859.SAMN18147065__specI_v4_01989.fasta,p__Actinomycetota,c__Actinomycetes,o__Micrococcales,f__Micrococcaceae,g__Arthrobacter,s__Arthrobacter-sunyaminii
2817380.SAMN18221099__specI_v4_19820.fasta,p__Actinomycetota,c__Actinomycetes,o__Micrococcales,f__Microbacteriaceae,g__Naasia,s__Naasia-sp.
2817475.SAMN18221091__specI_v4_05776.fasta,p__Actinomycetota,c__Actinomycetes,o__Micrococcales,f__Micrococcaceae,g__Arthrobacter,s__Arthrobacter-jiangjiafuii
2817681.SAMN18218608__specI_v4_21650.fasta,p__Actinomycetota,c__Actinomycetes,o__Micrococcales,f__Micrococcaceae,g__Arthrobacter,s__Arthrobacter-cavernae
2819234.SAMN18310655__specI_v4_20502.fasta,p__Actinomycetota,c__Actinomycetes,o__Micrococcales,f__Cellulomonadaceae,g__Actinotalea,s__Actinotalea-soli
2819238.SAMN18310373__specI_v4_20496.fasta,p__Actinomycetota,c__Actinomycetes,o__Micrococcales,f__unclassified-Micrococcales-family,g__Pengzhenrongella,s__Pengzhenrongella-sicca
2819978.SAMN18344130__specI_v4_05856.fasta,p__Actinomycetota,c__Actinomycetes,o__Micrococcales,f__Cellulomonadaceae,g__Cellulomonas,s__Cellulomonas-fengjieae
2820673.SAMEA8951503__specI_v4_39746.fasta,p__Actinomycetota,c__Actinomycetes,o__Micrococcales,f__Microbacteriaceae,g__Pseudoclavibacter,s__Pseudoclavibacter-triregionum
2820884.SAMN18316776__specI_v4_18933.fasta,p__Actinomycetota,c__Actinomycetes,o__Streptosporangiales,f__Nocardiopsaceae,g__Spiractinospora,s__Spiractinospora-alimapuensis
2823873.SAMN18647373__specI_v4_19410.fasta,p__Actinomycetota,c__Actinomycetes,o__Micrococcales,f__Micrococcaceae,g__Pseudarthrobacter,s__Pseudarthrobacter-albicanus
2828514.SAMN18753150__specI_v4_19462.fasta,p__Actinomycetota,c__Actinomycetes,o__Catenulisporales,f__Actinospicaceae,g__Actinospica,s__Actinospica-acidithermotolerans
2829499.SAMN18805555__specI_v4_17802.fasta,p__Actinomycetota,c__Actinomycetes,o__Propionibacteriales,f__Propionibacteriaceae,g__Tessaracoccus,s__Tessaracoccus-palaemonis
2829810.SAMN18817129__specI_v4_19209.fasta,p__Actinomycetota,c__Actinomycetes,o__Propionibacteriales,f__Nocardioidaceae,g__Nocardioides,s__Nocardioides-palaemonis
2835133.SAMN19091840__specI_v4_18835.fasta,p__Actinomycetota,c__Actinomycetes,o__Kineosporiales,f__Kineosporiaceae,g__Kineosporia,s__Kineosporia-corallincola
2835305.SAMN19109386__specI_v4_37131.fasta,p__Actinomycetota,c__Actinomycetes,o__Micromonosporales,f__Micromonosporaceae,g__Micromonospora,s__Micromonospora-tarapacensis
2835306.SAMN19113909__specI_v4_18911.fasta,p__Actinomycetota,c__Actinomycetes,o__Mycobacteriales,f__Mycobacteriaceae,g__Mycolicibacter,s__Mycolicibacter-acidiphilus
2835530.SAMN19113947__specI_v4_18820.fasta,p__Actinomycetota,c__Actinomycetes,o__Micrococcales,f__Cellulomonadaceae,g__Cellulomonas,s__Cellulomonas-fulva
2835868.SAMN19135897__specI_v4_18818.fasta,p__Actinomycetota,c__Actinomycetes,o__Streptosporangiales,f__Streptosporangiaceae,g__Sphaerisporangium,s__Sphaerisporangium-sp.
2836182.SAMN19180217__specI_v4_18901.fasta,p__Actinomycetota,c__Actinomycetes,o__Streptosporangiales,f__Streptosporangiaceae,g__Acrocarpospora,s__Acrocarpospora-catenulata
2838112.SAMEA8898435__specI_v4_39752.fasta,p__Actinomycetota,c__Actinomycetes,o__Mycobacteriales,f__Mycobacteriaceae,g__Mycobacterium,s__Candidatus-Mycobacterium
2838513.SAMN15816666__specI_v4_18077.fasta,p__Actinomycetota,c__Actinomycetes,o__Micrococcales,f__Dermabacteraceae,g__Brachybacterium,s__Candidatus-Brachybacterium
